vehicle,zone,direction,year,month,n_trips,Borough,zone_name,crz_zone,charged_share
hvfhv,223,pickup,2024,5,99264,Queens,Steinway,false,0.0812
hvfhv,223,pickup,2024,6,100024,Queens,Steinway,false,0.0812
hvfhv,223,pickup,2025,2,93642,Queens,Steinway,false,0.0812
hvfhv,223,pickup,2025,3,100298,Queens,Steinway,false,0.0812
hvfhv,223,pickup,2025,4,95037,Queens,Steinway,false,0.0812
hvfhv,223,pickup,2025,5,106058,Queens,Steinway,false,0.0812
hvfhv,223,pickup,2025,6,101024,Queens,Steinway,false,0.0812
hvfhv,224,dropoff,2024,2,36951,Manhattan,Stuy Town/Peter Cooper Village,true,1.0
hvfhv,224,dropoff,2024,3,39501,Manhattan,Stuy Town/Peter Cooper Village,true,1.0
hvfhv,224,dropoff,2024,4,36158,Manhattan,Stuy Town/Peter Cooper Village,true,1.0
hvfhv,224,dropoff,2024,5,37877,Manhattan,Stuy Town/Peter Cooper Village,true,1.0
hvfhv,224,dropoff,2024,6,36612,Manhattan,Stuy Town/Peter Cooper Village,true,1.0
hvfhv,224,dropoff,2025,2,33146,Manhattan,Stuy Town/Peter Cooper Village,true,1.0
hvfhv,224,dropoff,2025,3,32658,Manhattan,Stuy Town/Peter Cooper Village,true,1.0
hvfhv,224,dropoff,2025,4,32885,Manhattan,Stuy Town/Peter Cooper Village,true,1.0
hvfhv,224,dropoff,2025,5,34270,Manhattan,Stuy Town/Peter Cooper Village,true,1.0
hvfhv,224,dropoff,2025,6,30534,Manhattan,Stuy Town/Peter Cooper Village,true,1.0
hvfhv,224,pickup,2024,2,44857,Manhattan,Stuy Town/Peter Cooper Village,true,1.0
hvfhv,224,pickup,2024,3,48554,Manhattan,Stuy Town/Peter Cooper Village,true,1.0
hvfhv,224,pickup,2024,4,45154,Manhattan,Stuy Town/Peter Cooper Village,true,1.0
hvfhv,224,pickup,2024,5,46773,Manhattan,Stuy Town/Peter Cooper Village,true,1.0
hvfhv,224,pickup,2024,6,45392,Manhattan,Stuy Town/Peter Cooper Village,true,1.0
hvfhv,224,pickup,2025,2,39923,Manhattan,Stuy Town/Peter Cooper Village,true,1.0
hvfhv,224,pickup,2025,3,40711,Manhattan,Stuy Town/Peter Cooper Village,true,1.0
hvfhv,224,pickup,2025,4,41060,Manhattan,Stuy Town/Peter Cooper Village,true,1.0
hvfhv,224,pickup,2025,5,41973,Manhattan,Stuy Town/Peter Cooper Village,true,1.0
hvfhv,224,pickup,2025,6,38112,Manhattan,Stuy Town/Peter Cooper Village,true,1.0
hvfhv,225,dropoff,2024,2,165217,Brooklyn,Stuyvesant Heights,false,0.112
hvfhv,225,dropoff,2024,3,183516,Brooklyn,Stuyvesant Heights,false,0.112
hvfhv,225,dropoff,2024,4,163133,Brooklyn,Stuyvesant Heights,false,0.112
hvfhv,225,dropoff,2024,5,174134,Brooklyn,Stuyvesant Heights,false,0.112
hvfhv,225,dropoff,2024,6,173990,Brooklyn,Stuyvesant Heights,false,0.112
hvfhv,225,dropoff,2025,2,162229,Brooklyn,Stuyvesant Heights,false,0.112
hvfhv,225,dropoff,2025,3,171891,Brooklyn,Stuyvesant Heights,false,0.112
hvfhv,225,dropoff,2025,4,163547,Brooklyn,Stuyvesant Heights,false,0.112
hvfhv,225,dropoff,2025,5,176712,Brooklyn,Stuyvesant Heights,false,0.112
hvfhv,225,dropoff,2025,6,166419,Brooklyn,Stuyvesant Heights,false,0.112
hvfhv,225,pickup,2024,2,155988,Brooklyn,Stuyvesant Heights,false,0.0768
hvfhv,225,pickup,2024,3,175092,Brooklyn,Stuyvesant Heights,false,0.0768
hvfhv,225,pickup,2024,4,155316,Brooklyn,Stuyvesant Heights,false,0.0768
hvfhv,225,pickup,2024,5,164957,Brooklyn,Stuyvesant Heights,false,0.0768
hvfhv,225,pickup,2024,6,165600,Brooklyn,Stuyvesant Heights,false,0.0768
hvfhv,225,pickup,2025,2,154188,Brooklyn,Stuyvesant Heights,false,0.0768
hvfhv,225,pickup,2025,3,164045,Brooklyn,Stuyvesant Heights,false,0.0768
hvfhv,225,pickup,2025,4,155321,Brooklyn,Stuyvesant Heights,false,0.0768
hvfhv,225,pickup,2025,5,166797,Brooklyn,Stuyvesant Heights,false,0.0768
hvfhv,225,pickup,2025,6,158893,Brooklyn,Stuyvesant Heights,false,0.0768
hvfhv,226,dropoff,2024,2,113418,Queens,Sunnyside,false,0.125
hvfhv,226,dropoff,2024,3,132090,Queens,Sunnyside,false,0.125
hvfhv,226,dropoff,2024,4,119626,Queens,Sunnyside,false,0.125
hvfhv,226,dropoff,2024,5,122084,Queens,Sunnyside,false,0.125
hvfhv,226,dropoff,2024,6,118520,Queens,Sunnyside,false,0.125
hvfhv,226,dropoff,2025,2,120973,Queens,Sunnyside,false,0.125
hvfhv,226,dropoff,2025,3,128571,Queens,Sunnyside,false,0.125
hvfhv,226,dropoff,2025,4,121858,Queens,Sunnyside,false,0.125
hvfhv,226,dropoff,2025,5,131482,Queens,Sunnyside,false,0.125
hvfhv,226,dropoff,2025,6,128920,Queens,Sunnyside,false,0.125
hvfhv,226,pickup,2024,2,111951,Queens,Sunnyside,false,0.1128
hvfhv,226,pickup,2024,3,130107,Queens,Sunnyside,false,0.1128
hvfhv,226,pickup,2024,4,117470,Queens,Sunnyside,false,0.1128
hvfhv,226,pickup,2024,5,119974,Queens,Sunnyside,false,0.1128
hvfhv,226,pickup,2024,6,116011,Queens,Sunnyside,false,0.1128
hvfhv,226,pickup,2025,2,116433,Queens,Sunnyside,false,0.1128
hvfhv,226,pickup,2025,3,123633,Queens,Sunnyside,false,0.1128
hvfhv,226,pickup,2025,4,118808,Queens,Sunnyside,false,0.1128
hvfhv,226,pickup,2025,5,127725,Queens,Sunnyside,false,0.1128
hvfhv,226,pickup,2025,6,126220,Queens,Sunnyside,false,0.1128
hvfhv,227,dropoff,2024,2,48210,Brooklyn,Sunset Park East,false,0.0675
hvfhv,227,dropoff,2024,3,52638,Brooklyn,Sunset Park East,false,0.0675
hvfhv,227,dropoff,2024,4,49410,Brooklyn,Sunset Park East,false,0.0675
hvfhv,227,dropoff,2024,5,51146,Brooklyn,Sunset Park East,false,0.0675
hvfhv,227,dropoff,2024,6,49739,Brooklyn,Sunset Park East,false,0.0675
hvfhv,227,dropoff,2025,2,51181,Brooklyn,Sunset Park East,false,0.0675
hvfhv,227,dropoff,2025,3,52945,Brooklyn,Sunset Park East,false,0.0675
hvfhv,227,dropoff,2025,4,50510,Brooklyn,Sunset Park East,false,0.0675
hvfhv,227,dropoff,2025,5,55374,Brooklyn,Sunset Park East,false,0.0675
hvfhv,227,dropoff,2025,6,56101,Brooklyn,Sunset Park East,false,0.0675
hvfhv,227,pickup,2024,2,45716,Brooklyn,Sunset Park East,false,0.0507
hvfhv,227,pickup,2024,3,48891,Brooklyn,Sunset Park East,false,0.0507
hvfhv,227,pickup,2024,4,45286,Brooklyn,Sunset Park East,false,0.0507
hvfhv,227,pickup,2024,5,47487,Brooklyn,Sunset Park East,false,0.0507
hvfhv,227,pickup,2024,6,46800,Brooklyn,Sunset Park East,false,0.0507
hvfhv,227,pickup,2025,2,48929,Brooklyn,Sunset Park East,false,0.0507
hvfhv,227,pickup,2025,3,50592,Brooklyn,Sunset Park East,false,0.0507
hvfhv,227,pickup,2025,4,47402,Brooklyn,Sunset Park East,false,0.0507
hvfhv,227,pickup,2025,5,51820,Brooklyn,Sunset Park East,false,0.0507
hvfhv,227,pickup,2025,6,51972,Brooklyn,Sunset Park East,false,0.0507
hvfhv,228,dropoff,2024,2,98006,Brooklyn,Sunset Park West,false,0.0931
hvfhv,228,dropoff,2024,3,103585,Brooklyn,Sunset Park West,false,0.0931
hvfhv,228,dropoff,2024,4,99331,Brooklyn,Sunset Park West,false,0.0931
hvfhv,228,dropoff,2024,5,101990,Brooklyn,Sunset Park West,false,0.0931
hvfhv,228,dropoff,2024,6,104018,Brooklyn,Sunset Park West,false,0.0931
hvfhv,228,dropoff,2025,2,100184,Brooklyn,Sunset Park West,false,0.0931
hvfhv,228,dropoff,2025,3,103945,Brooklyn,Sunset Park West,false,0.0931
hvfhv,228,dropoff,2025,4,99581,Brooklyn,Sunset Park West,false,0.0931
hvfhv,228,dropoff,2025,5,110675,Brooklyn,Sunset Park West,false,0.0931
hvfhv,228,dropoff,2025,6,112297,Brooklyn,Sunset Park West,false,0.0931
hvfhv,228,pickup,2024,2,93851,Brooklyn,Sunset Park West,false,0.0797
hvfhv,228,pickup,2024,3,97015,Brooklyn,Sunset Park West,false,0.0797
hvfhv,228,pickup,2024,4,93055,Brooklyn,Sunset Park West,false,0.0797
hvfhv,228,pickup,2024,5,96827,Brooklyn,Sunset Park West,false,0.0797
hvfhv,228,pickup,2024,6,100466,Brooklyn,Sunset Park West,false,0.0797
hvfhv,228,pickup,2025,2,97585,Brooklyn,Sunset Park West,false,0.0797
hvfhv,228,pickup,2025,3,98266,Brooklyn,Sunset Park West,false,0.0797
hvfhv,228,pickup,2025,4,94076,Brooklyn,Sunset Park West,false,0.0797
hvfhv,228,pickup,2025,5,107227,Brooklyn,Sunset Park West,false,0.0797
hvfhv,228,pickup,2025,6,111072,Brooklyn,Sunset Park West,false,0.0797
hvfhv,229,dropoff,2024,2,95613,Manhattan,Sutton Place/Turtle Bay North,true,1.0
hvfhv,229,dropoff,2024,3,102164,Manhattan,Sutton Place/Turtle Bay North,true,1.0
hvfhv,229,dropoff,2024,4,93386,Manhattan,Sutton Place/Turtle Bay North,true,1.0
hvfhv,229,dropoff,2024,5,97293,Manhattan,Sutton Place/Turtle Bay North,true,1.0
hvfhv,229,dropoff,2024,6,91572,Manhattan,Sutton Place/Turtle Bay North,true,1.0
hvfhv,229,dropoff,2025,2,87149,Manhattan,Sutton Place/Turtle Bay North,true,1.0
hvfhv,229,dropoff,2025,3,87926,Manhattan,Sutton Place/Turtle Bay North,true,1.0
hvfhv,229,dropoff,2025,4,86795,Manhattan,Sutton Place/Turtle Bay North,true,1.0
hvfhv,229,dropoff,2025,5,89004,Manhattan,Sutton Place/Turtle Bay North,true,1.0
hvfhv,229,dropoff,2025,6,79727,Manhattan,Sutton Place/Turtle Bay North,true,1.0
hvfhv,229,pickup,2024,2,118031,Manhattan,Sutton Place/Turtle Bay North,true,1.0
hvfhv,229,pickup,2024,3,127310,Manhattan,Sutton Place/Turtle Bay North,true,1.0
hvfhv,229,pickup,2024,4,117995,Manhattan,Sutton Place/Turtle Bay North,true,1.0
hvfhv,229,pickup,2024,5,126501,Manhattan,Sutton Place/Turtle Bay North,true,1.0
hvfhv,229,pickup,2024,6,118345,Manhattan,Sutton Place/Turtle Bay North,true,1.0
hvfhv,229,pickup,2025,2,112186,Manhattan,Sutton Place/Turtle Bay North,true,1.0
hvfhv,229,pickup,2025,3,114150,Manhattan,Sutton Place/Turtle Bay North,true,1.0
hvfhv,229,pickup,2025,4,113711,Manhattan,Sutton Place/Turtle Bay North,true,1.0
hvfhv,229,pickup,2025,5,117980,Manhattan,Sutton Place/Turtle Bay North,true,1.0
hvfhv,229,pickup,2025,6,105585,Manhattan,Sutton Place/Turtle Bay North,true,1.0
hvfhv,230,dropoff,2024,2,199834,Manhattan,Times Sq/Theatre District,true,1.0
hvfhv,230,dropoff,2024,3,224930,Manhattan,Times Sq/Theatre District,true,1.0
hvfhv,230,dropoff,2024,4,212243,Manhattan,Times Sq/Theatre District,true,1.0
hvfhv,230,dropoff,2024,5,222447,Manhattan,Times Sq/Theatre District,true,1.0
hvfhv,230,dropoff,2024,6,218344,Manhattan,Times Sq/Theatre District,true,1.0
hvfhv,230,dropoff,2025,2,194741,Manhattan,Times Sq/Theatre District,true,1.0
hvfhv,230,dropoff,2025,3,208322,Manhattan,Times Sq/Theatre District,true,1.0
hvfhv,230,dropoff,2025,4,199165,Manhattan,Times Sq/Theatre District,true,1.0
hvfhv,230,dropoff,2025,5,211268,Manhattan,Times Sq/Theatre District,true,1.0
hvfhv,230,dropoff,2025,6,201931,Manhattan,Times Sq/Theatre District,true,1.0
hvfhv,230,pickup,2024,2,233038,Manhattan,Times Sq/Theatre District,true,1.0
hvfhv,230,pickup,2024,3,259229,Manhattan,Times Sq/Theatre District,true,1.0
hvfhv,230,pickup,2024,4,241839,Manhattan,Times Sq/Theatre District,true,1.0
hvfhv,230,pickup,2024,5,255112,Manhattan,Times Sq/Theatre District,true,1.0
hvfhv,230,pickup,2024,6,247854,Manhattan,Times Sq/Theatre District,true,1.0
hvfhv,230,pickup,2025,2,229661,Manhattan,Times Sq/Theatre District,true,1.0
hvfhv,230,pickup,2025,3,247138,Manhattan,Times Sq/Theatre District,true,1.0
hvfhv,230,pickup,2025,4,228729,Manhattan,Times Sq/Theatre District,true,1.0
hvfhv,230,pickup,2025,5,246782,Manhattan,Times Sq/Theatre District,true,1.0
hvfhv,230,pickup,2025,6,234445,Manhattan,Times Sq/Theatre District,true,1.0
hvfhv,231,dropoff,2024,2,197377,Manhattan,TriBeCa/Civic Center,true,1.0
hvfhv,231,dropoff,2024,3,201687,Manhattan,TriBeCa/Civic Center,true,1.0
hvfhv,231,dropoff,2024,4,198653,Manhattan,TriBeCa/Civic Center,true,1.0
hvfhv,231,dropoff,2024,5,202849,Manhattan,TriBeCa/Civic Center,true,1.0
hvfhv,231,dropoff,2024,6,190507,Manhattan,TriBeCa/Civic Center,true,1.0
hvfhv,231,dropoff,2025,2,190163,Manhattan,TriBeCa/Civic Center,true,1.0
hvfhv,231,dropoff,2025,3,186423,Manhattan,TriBeCa/Civic Center,true,1.0
hvfhv,231,dropoff,2025,4,189894,Manhattan,TriBeCa/Civic Center,true,1.0
hvfhv,231,dropoff,2025,5,192564,Manhattan,TriBeCa/Civic Center,true,1.0
hvfhv,231,dropoff,2025,6,177124,Manhattan,TriBeCa/Civic Center,true,1.0
hvfhv,231,pickup,2024,2,231326,Manhattan,TriBeCa/Civic Center,true,1.0
hvfhv,231,pickup,2024,3,238867,Manhattan,TriBeCa/Civic Center,true,1.0
hvfhv,231,pickup,2024,4,234892,Manhattan,TriBeCa/Civic Center,true,1.0
hvfhv,231,pickup,2024,5,241435,Manhattan,TriBeCa/Civic Center,true,1.0
hvfhv,231,pickup,2024,6,228610,Manhattan,TriBeCa/Civic Center,true,1.0
hvfhv,231,pickup,2025,2,222498,Manhattan,TriBeCa/Civic Center,true,1.0
hvfhv,231,pickup,2025,3,219470,Manhattan,TriBeCa/Civic Center,true,1.0
hvfhv,231,pickup,2025,4,225675,Manhattan,TriBeCa/Civic Center,true,1.0
hvfhv,231,pickup,2025,5,230571,Manhattan,TriBeCa/Civic Center,true,1.0
hvfhv,231,pickup,2025,6,212595,Manhattan,TriBeCa/Civic Center,true,1.0
hvfhv,232,dropoff,2024,2,81363,Manhattan,Two Bridges/Seward Park,true,1.0
hvfhv,232,dropoff,2024,3,83151,Manhattan,Two Bridges/Seward Park,true,1.0
hvfhv,232,dropoff,2024,4,78916,Manhattan,Two Bridges/Seward Park,true,1.0
hvfhv,232,dropoff,2024,5,79723,Manhattan,Two Bridges/Seward Park,true,1.0
hvfhv,232,dropoff,2024,6,76840,Manhattan,Two Bridges/Seward Park,true,1.0
hvfhv,232,dropoff,2025,2,71363,Manhattan,Two Bridges/Seward Park,true,1.0
hvfhv,232,dropoff,2025,3,72850,Manhattan,Two Bridges/Seward Park,true,1.0
hvfhv,232,dropoff,2025,4,71740,Manhattan,Two Bridges/Seward Park,true,1.0
hvfhv,232,dropoff,2025,5,76129,Manhattan,Two Bridges/Seward Park,true,1.0
hvfhv,232,dropoff,2025,6,68215,Manhattan,Two Bridges/Seward Park,true,1.0
hvfhv,232,pickup,2024,2,92841,Manhattan,Two Bridges/Seward Park,true,1.0
hvfhv,232,pickup,2024,3,96063,Manhattan,Two Bridges/Seward Park,true,1.0
hvfhv,232,pickup,2024,4,90972,Manhattan,Two Bridges/Seward Park,true,1.0
hvfhv,232,pickup,2024,5,92171,Manhattan,Two Bridges/Seward Park,true,1.0
hvfhv,232,pickup,2024,6,90171,Manhattan,Two Bridges/Seward Park,true,1.0
hvfhv,232,pickup,2025,2,83432,Manhattan,Two Bridges/Seward Park,true,1.0
hvfhv,232,pickup,2025,3,84618,Manhattan,Two Bridges/Seward Park,true,1.0
hvfhv,232,pickup,2025,4,84226,Manhattan,Two Bridges/Seward Park,true,1.0
hvfhv,232,pickup,2025,5,90049,Manhattan,Two Bridges/Seward Park,true,1.0
hvfhv,232,pickup,2025,6,81636,Manhattan,Two Bridges/Seward Park,true,1.0
hvfhv,233,dropoff,2024,2,102973,Manhattan,UN/Turtle Bay South,true,1.0
hvfhv,233,dropoff,2024,3,112587,Manhattan,UN/Turtle Bay South,true,1.0
hvfhv,233,dropoff,2024,4,104221,Manhattan,UN/Turtle Bay South,true,1.0
hvfhv,233,dropoff,2024,5,105105,Manhattan,UN/Turtle Bay South,true,1.0
hvfhv,233,dropoff,2024,6,100974,Manhattan,UN/Turtle Bay South,true,1.0
hvfhv,233,dropoff,2025,2,94988,Manhattan,UN/Turtle Bay South,true,1.0
hvfhv,233,dropoff,2025,3,99446,Manhattan,UN/Turtle Bay South,true,1.0
hvfhv,233,dropoff,2025,4,96000,Manhattan,UN/Turtle Bay South,true,1.0
hvfhv,233,dropoff,2025,5,95570,Manhattan,UN/Turtle Bay South,true,1.0
hvfhv,233,dropoff,2025,6,89004,Manhattan,UN/Turtle Bay South,true,1.0
hvfhv,233,pickup,2024,2,112890,Manhattan,UN/Turtle Bay South,true,1.0
hvfhv,233,pickup,2024,3,123199,Manhattan,UN/Turtle Bay South,true,1.0
hvfhv,233,pickup,2024,4,113112,Manhattan,UN/Turtle Bay South,true,1.0
hvfhv,233,pickup,2024,5,116936,Manhattan,UN/Turtle Bay South,true,1.0
hvfhv,233,pickup,2024,6,113255,Manhattan,UN/Turtle Bay South,true,1.0
hvfhv,233,pickup,2025,2,107814,Manhattan,UN/Turtle Bay South,true,1.0
hvfhv,233,pickup,2025,3,111497,Manhattan,UN/Turtle Bay South,true,1.0
hvfhv,233,pickup,2025,4,110191,Manhattan,UN/Turtle Bay South,true,1.0
hvfhv,233,pickup,2025,5,110469,Manhattan,UN/Turtle Bay South,true,1.0
hvfhv,233,pickup,2025,6,103425,Manhattan,UN/Turtle Bay South,true,1.0
hvfhv,234,dropoff,2024,2,190424,Manhattan,Union Sq,true,1.0
hvfhv,234,dropoff,2024,3,196890,Manhattan,Union Sq,true,1.0
hvfhv,234,dropoff,2024,4,185234,Manhattan,Union Sq,true,1.0
hvfhv,234,dropoff,2024,5,185368,Manhattan,Union Sq,true,1.0
hvfhv,234,dropoff,2024,6,177504,Manhattan,Union Sq,true,1.0
hvfhv,234,dropoff,2025,2,189411,Manhattan,Union Sq,true,1.0
hvfhv,234,dropoff,2025,3,186368,Manhattan,Union Sq,true,1.0
hvfhv,234,dropoff,2025,4,185464,Manhattan,Union Sq,true,1.0
hvfhv,234,dropoff,2025,5,185001,Manhattan,Union Sq,true,1.0
hvfhv,234,dropoff,2025,6,174387,Manhattan,Union Sq,true,1.0
hvfhv,234,pickup,2024,2,216094,Manhattan,Union Sq,true,1.0
hvfhv,234,pickup,2024,3,222306,Manhattan,Union Sq,true,1.0
hvfhv,234,pickup,2024,4,208406,Manhattan,Union Sq,true,1.0
hvfhv,234,pickup,2024,5,212492,Manhattan,Union Sq,true,1.0
hvfhv,234,pickup,2024,6,200876,Manhattan,Union Sq,true,1.0
hvfhv,234,pickup,2025,2,213211,Manhattan,Union Sq,true,1.0
hvfhv,234,pickup,2025,3,211590,Manhattan,Union Sq,true,1.0
hvfhv,234,pickup,2025,4,209562,Manhattan,Union Sq,true,1.0
hvfhv,234,pickup,2025,5,211555,Manhattan,Union Sq,true,1.0
hvfhv,234,pickup,2025,6,195071,Manhattan,Union Sq,true,1.0
hvfhv,235,dropoff,2024,2,77640,Bronx,University Heights/Morris Heights,false,0.0422
hvfhv,235,dropoff,2024,3,86316,Bronx,University Heights/Morris Heights,false,0.0422
hvfhv,235,dropoff,2024,4,77773,Bronx,University Heights/Morris Heights,false,0.0422
hvfhv,235,dropoff,2024,5,79184,Bronx,University Heights/Morris Heights,false,0.0422
hvfhv,235,dropoff,2024,6,76161,Bronx,University Heights/Morris Heights,false,0.0422
hvfhv,235,dropoff,2025,2,79140,Bronx,University Heights/Morris Heights,false,0.0422
hvfhv,235,dropoff,2025,3,87023,Bronx,University Heights/Morris Heights,false,0.0422
hvfhv,235,dropoff,2025,4,79228,Bronx,University Heights/Morris Heights,false,0.0422
hvfhv,235,dropoff,2025,5,82813,Bronx,University Heights/Morris Heights,false,0.0422
hvfhv,235,dropoff,2025,6,75872,Bronx,University Heights/Morris Heights,false,0.0422
hvfhv,235,pickup,2024,2,81251,Bronx,University Heights/Morris Heights,false,0.0435
hvfhv,235,pickup,2024,3,90161,Bronx,University Heights/Morris Heights,false,0.0435
hvfhv,235,pickup,2024,4,81639,Bronx,University Heights/Morris Heights,false,0.0435
hvfhv,235,pickup,2024,5,83108,Bronx,University Heights/Morris Heights,false,0.0435
hvfhv,235,pickup,2024,6,80495,Bronx,University Heights/Morris Heights,false,0.0435
hvfhv,235,pickup,2025,2,83365,Bronx,University Heights/Morris Heights,false,0.0435
hvfhv,235,pickup,2025,3,91712,Bronx,University Heights/Morris Heights,false,0.0435
hvfhv,235,pickup,2025,4,83879,Bronx,University Heights/Morris Heights,false,0.0435
hvfhv,235,pickup,2025,5,86313,Bronx,University Heights/Morris Heights,false,0.0435
hvfhv,235,pickup,2025,6,80553,Bronx,University Heights/Morris Heights,false,0.0435
hvfhv,236,dropoff,2024,2,147272,Manhattan,Upper East Side North,false,0.3616
hvfhv,236,dropoff,2024,3,147163,Manhattan,Upper East Side North,false,0.3616
hvfhv,236,dropoff,2024,4,147876,Manhattan,Upper East Side North,false,0.3616
hvfhv,236,dropoff,2024,5,154296,Manhattan,Upper East Side North,false,0.3616
hvfhv,236,dropoff,2024,6,132134,Manhattan,Upper East Side North,false,0.3616
hvfhv,236,dropoff,2025,2,137565,Manhattan,Upper East Side North,false,0.3616
hvfhv,236,dropoff,2025,3,132058,Manhattan,Upper East Side North,false,0.3616
hvfhv,236,dropoff,2025,4,141170,Manhattan,Upper East Side North,false,0.3616
hvfhv,236,dropoff,2025,5,146358,Manhattan,Upper East Side North,false,0.3616
hvfhv,236,dropoff,2025,6,123306,Manhattan,Upper East Side North,false,0.3616
hvfhv,236,pickup,2024,2,148100,Manhattan,Upper East Side North,false,0.3499
hvfhv,236,pickup,2024,3,149778,Manhattan,Upper East Side North,false,0.3499
hvfhv,236,pickup,2024,4,150125,Manhattan,Upper East Side North,false,0.3499
hvfhv,236,pickup,2024,5,160457,Manhattan,Upper East Side North,false,0.3499
hvfhv,236,pickup,2024,6,137734,Manhattan,Upper East Side North,false,0.3499
hvfhv,236,pickup,2025,2,139413,Manhattan,Upper East Side North,false,0.3499
hvfhv,236,pickup,2025,3,133899,Manhattan,Upper East Side North,false,0.3499
hvfhv,236,pickup,2025,4,144248,Manhattan,Upper East Side North,false,0.3499
hvfhv,236,pickup,2025,5,150845,Manhattan,Upper East Side North,false,0.3499
hvfhv,236,pickup,2025,6,126675,Manhattan,Upper East Side North,false,0.3499
hvfhv,237,dropoff,2024,2,154032,Manhattan,Upper East Side South,false,0.4475
hvfhv,237,dropoff,2024,3,156857,Manhattan,Upper East Side South,false,0.4475
hvfhv,237,dropoff,2024,4,162022,Manhattan,Upper East Side South,false,0.4475
hvfhv,237,dropoff,2024,5,171197,Manhattan,Upper East Side South,false,0.4475
hvfhv,237,dropoff,2024,6,146168,Manhattan,Upper East Side South,false,0.4475
hvfhv,237,dropoff,2025,2,154043,Manhattan,Upper East Side South,false,0.4475
hvfhv,237,dropoff,2025,3,150893,Manhattan,Upper East Side South,false,0.4475
hvfhv,237,dropoff,2025,4,163186,Manhattan,Upper East Side South,false,0.4475
hvfhv,237,dropoff,2025,5,174163,Manhattan,Upper East Side South,false,0.4475
hvfhv,237,dropoff,2025,6,147309,Manhattan,Upper East Side South,false,0.4475
hvfhv,237,pickup,2024,2,158956,Manhattan,Upper East Side South,false,0.4329
hvfhv,237,pickup,2024,3,163258,Manhattan,Upper East Side South,false,0.4329
hvfhv,237,pickup,2024,4,167213,Manhattan,Upper East Side South,false,0.4329
hvfhv,237,pickup,2024,5,180091,Manhattan,Upper East Side South,false,0.4329
hvfhv,237,pickup,2024,6,154895,Manhattan,Upper East Side South,false,0.4329
hvfhv,237,pickup,2025,2,160146,Manhattan,Upper East Side South,false,0.4329
hvfhv,237,pickup,2025,3,156788,Manhattan,Upper East Side South,false,0.4329
hvfhv,237,pickup,2025,4,170031,Manhattan,Upper East Side South,false,0.4329
hvfhv,237,pickup,2025,5,184638,Manhattan,Upper East Side South,false,0.4329
hvfhv,237,pickup,2025,6,155173,Manhattan,Upper East Side South,false,0.4329
hvfhv,238,dropoff,2024,2,96485,Manhattan,Upper West Side North,false,0.291
hvfhv,238,dropoff,2024,3,97931,Manhattan,Upper West Side North,false,0.291
hvfhv,238,dropoff,2024,4,96937,Manhattan,Upper West Side North,false,0.291
hvfhv,238,dropoff,2024,5,99192,Manhattan,Upper West Side North,false,0.291
hvfhv,238,dropoff,2024,6,88970,Manhattan,Upper West Side North,false,0.291
hvfhv,238,dropoff,2025,2,90377,Manhattan,Upper West Side North,false,0.291
hvfhv,238,dropoff,2025,3,88938,Manhattan,Upper West Side North,false,0.291
hvfhv,238,dropoff,2025,4,90304,Manhattan,Upper West Side North,false,0.291
hvfhv,238,dropoff,2025,5,91436,Manhattan,Upper West Side North,false,0.291
hvfhv,238,dropoff,2025,6,80821,Manhattan,Upper West Side North,false,0.291
hvfhv,238,pickup,2024,2,104799,Manhattan,Upper West Side North,false,0.2509
hvfhv,238,pickup,2024,3,107488,Manhattan,Upper West Side North,false,0.2509
hvfhv,238,pickup,2024,4,108222,Manhattan,Upper West Side North,false,0.2509
hvfhv,238,pickup,2024,5,110436,Manhattan,Upper West Side North,false,0.2509
hvfhv,238,pickup,2024,6,100826,Manhattan,Upper West Side North,false,0.2509
hvfhv,238,pickup,2025,2,99422,Manhattan,Upper West Side North,false,0.2509
hvfhv,238,pickup,2025,3,97799,Manhattan,Upper West Side North,false,0.2509
hvfhv,238,pickup,2025,4,100047,Manhattan,Upper West Side North,false,0.2509
hvfhv,238,pickup,2025,5,101764,Manhattan,Upper West Side North,false,0.2509
hvfhv,238,pickup,2025,6,90652,Manhattan,Upper West Side North,false,0.2509
hvfhv,239,dropoff,2024,2,116063,Manhattan,Upper West Side South,false,0.3623
hvfhv,239,dropoff,2024,3,125477,Manhattan,Upper West Side South,false,0.3623
hvfhv,239,dropoff,2024,4,116283,Manhattan,Upper West Side South,false,0.3623
hvfhv,239,dropoff,2024,5,119101,Manhattan,Upper West Side South,false,0.3623
hvfhv,239,dropoff,2024,6,111145,Manhattan,Upper West Side South,false,0.3623
hvfhv,239,dropoff,2025,2,107616,Manhattan,Upper West Side South,false,0.3623
hvfhv,239,dropoff,2025,3,108803,Manhattan,Upper West Side South,false,0.3623
hvfhv,239,dropoff,2025,4,110363,Manhattan,Upper West Side South,false,0.3623
hvfhv,239,dropoff,2025,5,113949,Manhattan,Upper West Side South,false,0.3623
hvfhv,239,dropoff,2025,6,100804,Manhattan,Upper West Side South,false,0.3623
hvfhv,239,pickup,2024,2,128319,Manhattan,Upper West Side South,false,0.3446
hvfhv,239,pickup,2024,3,137986,Manhattan,Upper West Side South,false,0.3446
hvfhv,239,pickup,2024,4,129623,Manhattan,Upper West Side South,false,0.3446
hvfhv,239,pickup,2024,5,134425,Manhattan,Upper West Side South,false,0.3446
hvfhv,239,pickup,2024,6,124730,Manhattan,Upper West Side South,false,0.3446
