zone,direction,year,month,n_trips,log_n_trips,placebo_post,Borough,zone_name,service_zone,crz_zone,charged_share_2023_geo,unit_id
77,dropoff,2023,2,48621,10.79181081532623,0,Brooklyn,East New York/Pennsylvania Avenue,Boro Zone,false,0.02059089355205792,77_dropoff
77,dropoff,2023,3,58321,10.973717513311941,0,Brooklyn,East New York/Pennsylvania Avenue,Boro Zone,false,0.02059089355205792,77_dropoff
77,dropoff,2023,4,51988,10.858768201701478,0,Brooklyn,East New York/Pennsylvania Avenue,Boro Zone,false,0.02059089355205792,77_dropoff
77,dropoff,2023,5,54611,10.907990606643073,0,Brooklyn,East New York/Pennsylvania Avenue,Boro Zone,false,0.02059089355205792,77_dropoff
77,dropoff,2024,2,54753,10.91058744069813,1,Brooklyn,East New York/Pennsylvania Avenue,Boro Zone,false,0.02059089355205792,77_dropoff
77,dropoff,2024,3,63622,11.060714601464154,1,Brooklyn,East New York/Pennsylvania Avenue,Boro Zone,false,0.02059089355205792,77_dropoff
77,dropoff,2024,4,57736,10.963636174752109,1,Brooklyn,East New York/Pennsylvania Avenue,Boro Zone,false,0.02059089355205792,77_dropoff
77,dropoff,2024,5,60087,11.003548790969342,1,Brooklyn,East New York/Pennsylvania Avenue,Boro Zone,false,0.02059089355205792,77_dropoff
77,pickup,2023,2,49543,10.810596258335398,0,Brooklyn,East New York/Pennsylvania Avenue,Boro Zone,false,0.01776790159883453,77_pickup
77,pickup,2023,3,59077,10.986596956750757,0,Brooklyn,East New York/Pennsylvania Avenue,Boro Zone,false,0.01776790159883453,77_pickup
77,pickup,2023,4,52808,10.874417973368606,0,Brooklyn,East New York/Pennsylvania Avenue,Boro Zone,false,0.01776790159883453,77_pickup
77,pickup,2023,5,55480,10.923777874428767,0,Brooklyn,East New York/Pennsylvania Avenue,Boro Zone,false,0.01776790159883453,77_pickup
77,pickup,2024,2,55699,10.927717472432848,1,Brooklyn,East New York/Pennsylvania Avenue,Boro Zone,false,0.01776790159883453,77_pickup
77,pickup,2024,3,64349,11.072076672887986,1,Brooklyn,East New York/Pennsylvania Avenue,Boro Zone,false,0.01776790159883453,77_pickup
77,pickup,2024,4,58724,10.98060378085935,1,Brooklyn,East New York/Pennsylvania Avenue,Boro Zone,false,0.01776790159883453,77_pickup
77,pickup,2024,5,60356,11.008015641633541,1,Brooklyn,East New York/Pennsylvania Avenue,Boro Zone,false,0.01776790159883453,77_pickup
78,dropoff,2023,2,70737,11.166724053039157,0,Bronx,East Tremont,Boro Zone,false,0.02804695475761025,78_dropoff
78,dropoff,2023,3,83601,11.33381076072374,0,Bronx,East Tremont,Boro Zone,false,0.02804695475761025,78_dropoff
78,dropoff,2023,4,74404,11.217264982816841,0,Bronx,East Tremont,Boro Zone,false,0.02804695475761025,78_dropoff
78,dropoff,2023,5,77851,11.262552022394802,0,Bronx,East Tremont,Boro Zone,false,0.02804695475761025,78_dropoff
78,dropoff,2024,2,79837,11.287742335129082,1,Bronx,East Tremont,Boro Zone,false,0.02804695475761025,78_dropoff
78,dropoff,2024,3,89907,11.406531081722104,1,Bronx,East Tremont,Boro Zone,false,0.02804695475761025,78_dropoff
78,dropoff,2024,4,82246,11.317470035226188,1,Bronx,East Tremont,Boro Zone,false,0.02804695475761025,78_dropoff
78,dropoff,2024,5,82489,11.32042023009976,1,Bronx,East Tremont,Boro Zone,false,0.02804695475761025,78_dropoff
78,pickup,2023,2,73420,11.203951657050824,0,Bronx,East Tremont,Boro Zone,false,0.032398763571972224,78_pickup
78,pickup,2023,3,87478,11.379142612160814,0,Bronx,East Tremont,Boro Zone,false,0.032398763571972224,78_pickup
78,pickup,2023,4,78901,11.275949181024878,0,Bronx,East Tremont,Boro Zone,false,0.032398763571972224,78_pickup
78,pickup,2023,5,82096,11.315644573181746,0,Bronx,East Tremont,Boro Zone,false,0.032398763571972224,78_pickup
78,pickup,2024,2,85082,11.35137077632514,1,Bronx,East Tremont,Boro Zone,false,0.032398763571972224,78_pickup
78,pickup,2024,3,95860,11.470644072713622,1,Bronx,East Tremont,Boro Zone,false,0.032398763571972224,78_pickup
78,pickup,2024,4,86794,11.371292773835275,1,Bronx,East Tremont,Boro Zone,false,0.032398763571972224,78_pickup
78,pickup,2024,5,88538,11.391187117370512,1,Bronx,East Tremont,Boro Zone,false,0.032398763571972224,78_pickup
79,dropoff,2023,2,239665,12.386997393907974,0,Manhattan,East Village,Yellow Zone,true,1.0,79_dropoff
79,dropoff,2023,3,251317,12.434470369472853,0,Manhattan,East Village,Yellow Zone,true,1.0,79_dropoff
79,dropoff,2023,4,240114,12.38886908954734,0,Manhattan,East Village,Yellow Zone,true,1.0,79_dropoff
79,dropoff,2023,5,218956,12.29662607537086,0,Manhattan,East Village,Yellow Zone,true,1.0,79_dropoff
79,dropoff,2024,2,230574,12.348327131110887,1,Manhattan,East Village,Yellow Zone,true,1.0,79_dropoff
79,dropoff,2024,3,245938,12.412834750628642,1,Manhattan,East Village,Yellow Zone,true,1.0,79_dropoff
79,dropoff,2024,4,216339,12.284601900819895,1,Manhattan,East Village,Yellow Zone,true,1.0,79_dropoff
79,dropoff,2024,5,214453,12.275845879122066,1,Manhattan,East Village,Yellow Zone,true,1.0,79_dropoff
79,pickup,2023,2,281589,12.548203840003065,0,Manhattan,East Village,Yellow Zone,true,1.0,79_pickup
79,pickup,2023,3,298366,12.606076199801205,0,Manhattan,East Village,Yellow Zone,true,1.0,79_pickup
79,pickup,2023,4,290974,12.580989195082903,0,Manhattan,East Village,Yellow Zone,true,1.0,79_pickup
79,pickup,2023,5,267618,12.497315869548041,0,Manhattan,East Village,Yellow Zone,true,1.0,79_pickup
79,pickup,2024,2,275549,12.52652075019937,1,Manhattan,East Village,Yellow Zone,true,1.0,79_pickup
79,pickup,2024,3,297386,12.602786237253206,1,Manhattan,East Village,Yellow Zone,true,1.0,79_pickup
79,pickup,2024,4,265536,12.48950570369254,1,Manhattan,East Village,Yellow Zone,true,1.0,79_pickup
79,pickup,2024,5,266830,12.494367030480388,1,Manhattan,East Village,Yellow Zone,true,1.0,79_pickup
80,dropoff,2023,2,129264,11.76961210371949,0,Brooklyn,East Williamsburg,Boro Zone,false,0.1878220771017634,80_dropoff
80,dropoff,2023,3,148457,11.908050633004075,0,Brooklyn,East Williamsburg,Boro Zone,false,0.1878220771017634,80_dropoff
80,dropoff,2023,4,144180,11.87881779795857,0,Brooklyn,East Williamsburg,Boro Zone,false,0.1878220771017634,80_dropoff
80,dropoff,2023,5,157541,11.967441020831432,0,Brooklyn,East Williamsburg,Boro Zone,false,0.1878220771017634,80_dropoff
80,dropoff,2024,2,143852,11.87654027225461,1,Brooklyn,East Williamsburg,Boro Zone,false,0.1878220771017634,80_dropoff
80,dropoff,2024,3,159942,11.982566528496957,1,Brooklyn,East Williamsburg,Boro Zone,false,0.1878220771017634,80_dropoff
80,dropoff,2024,4,147542,11.901868159992343,1,Brooklyn,East Williamsburg,Boro Zone,false,0.1878220771017634,80_dropoff
80,dropoff,2024,5,165187,12.01483344447865,1,Brooklyn,East Williamsburg,Boro Zone,false,0.1878220771017634,80_dropoff
80,pickup,2023,2,133679,11.803196682690727,0,Brooklyn,East Williamsburg,Boro Zone,false,0.16114334431363184,80_pickup
80,pickup,2023,3,153915,11.944155780964419,0,Brooklyn,East Williamsburg,Boro Zone,false,0.16114334431363184,80_pickup
80,pickup,2023,4,150171,11.919529923771819,0,Brooklyn,East Williamsburg,Boro Zone,false,0.16114334431363184,80_pickup
80,pickup,2023,5,165133,12.014506488796398,0,Brooklyn,East Williamsburg,Boro Zone,false,0.16114334431363184,80_pickup
80,pickup,2024,2,150450,11.921386082058191,1,Brooklyn,East Williamsburg,Boro Zone,false,0.16114334431363184,80_pickup
80,pickup,2024,3,165738,12.018163507237189,1,Brooklyn,East Williamsburg,Boro Zone,false,0.16114334431363184,80_pickup
80,pickup,2024,4,153111,11.938918427529853,1,Brooklyn,East Williamsburg,Boro Zone,false,0.16114334431363184,80_pickup
80,pickup,2024,5,174292,12.068487332577549,1,Brooklyn,East Williamsburg,Boro Zone,false,0.16114334431363184,80_pickup
81,dropoff,2023,2,42567,10.658834584175423,0,Bronx,Eastchester,Boro Zone,false,0.021928644459990314,81_dropoff
81,dropoff,2023,3,49979,10.81935819618558,0,Bronx,Eastchester,Boro Zone,false,0.021928644459990314,81_dropoff
81,dropoff,2023,4,45091,10.716437949035694,0,Bronx,Eastchester,Boro Zone,false,0.021928644459990314,81_dropoff
81,dropoff,2023,5,48193,10.782969061276285,0,Bronx,Eastchester,Boro Zone,false,0.021928644459990314,81_dropoff
81,dropoff,2024,2,47874,10.776327838536336,1,Bronx,Eastchester,Boro Zone,false,0.021928644459990314,81_dropoff
81,dropoff,2024,3,53990,10.896554123212333,1,Bronx,Eastchester,Boro Zone,false,0.021928644459990314,81_dropoff
81,dropoff,2024,4,49371,10.807118486263493,1,Bronx,Eastchester,Boro Zone,false,0.021928644459990314,81_dropoff
81,dropoff,2024,5,51654,10.85232291588601,1,Bronx,Eastchester,Boro Zone,false,0.021928644459990314,81_dropoff
81,pickup,2023,2,46837,10.75442876783813,0,Bronx,Eastchester,Boro Zone,false,0.019400822742183223,81_pickup
81,pickup,2023,3,54919,10.913614651413148,0,Bronx,Eastchester,Boro Zone,false,0.019400822742183223,81_pickup
81,pickup,2023,4,50159,10.822953238903926,0,Bronx,Eastchester,Boro Zone,false,0.019400822742183223,81_pickup
81,pickup,2023,5,54468,10.905368652244466,0,Bronx,Eastchester,Boro Zone,false,0.019400822742183223,81_pickup
81,pickup,2024,2,52327,10.865267769230652,1,Bronx,Eastchester,Boro Zone,false,0.019400822742183223,81_pickup
81,pickup,2024,3,58744,10.980944299131446,1,Bronx,Eastchester,Boro Zone,false,0.019400822742183223,81_pickup
81,pickup,2024,4,54122,10.898996036516913,1,Bronx,Eastchester,Boro Zone,false,0.019400822742183223,81_pickup
81,pickup,2024,5,56120,10.935247534216398,1,Bronx,Eastchester,Boro Zone,false,0.019400822742183223,81_pickup
82,dropoff,2023,2,112230,11.628305616010302,0,Queens,Elmhurst,Boro Zone,false,0.05692348480385143,82_dropoff
82,dropoff,2023,3,123520,11.724158365258603,0,Queens,Elmhurst,Boro Zone,false,0.05692348480385143,82_dropoff
82,dropoff,2023,4,116703,11.667387524885104,0,Queens,Elmhurst,Boro Zone,false,0.05692348480385143,82_dropoff
82,dropoff,2023,5,122799,11.718304151339547,0,Queens,Elmhurst,Boro Zone,false,0.05692348480385143,82_dropoff
82,dropoff,2024,2,124916,11.735396790391233,1,Queens,Elmhurst,Boro Zone,false,0.05692348480385143,82_dropoff
82,dropoff,2024,3,136742,11.825851217658906,1,Queens,Elmhurst,Boro Zone,false,0.05692348480385143,82_dropoff
82,dropoff,2024,4,127082,11.752587826377331,1,Queens,Elmhurst,Boro Zone,false,0.05692348480385143,82_dropoff
82,dropoff,2024,5,133059,11.798547917861054,1,Queens,Elmhurst,Boro Zone,false,0.05692348480385143,82_dropoff
82,pickup,2023,2,116437,11.665105633185503,0,Queens,Elmhurst,Boro Zone,false,0.04321211110523597,82_pickup
82,pickup,2023,3,126845,11.750721147616753,0,Queens,Elmhurst,Boro Zone,false,0.04321211110523597,82_pickup
82,pickup,2023,4,120907,11.702776934016953,0,Queens,Elmhurst,Boro Zone,false,0.04321211110523597,82_pickup
82,pickup,2023,5,127525,11.756067702791126,0,Queens,Elmhurst,Boro Zone,false,0.04321211110523597,82_pickup
82,pickup,2024,2,127896,11.758972712644727,1,Queens,Elmhurst,Boro Zone,false,0.04321211110523597,82_pickup
82,pickup,2024,3,139954,11.849069076171451,1,Queens,Elmhurst,Boro Zone,false,0.04321211110523597,82_pickup
82,pickup,2024,4,129828,11.773965776475574,1,Queens,Elmhurst,Boro Zone,false,0.04321211110523597,82_pickup
82,pickup,2024,5,137534,11.831626438249174,1,Queens,Elmhurst,Boro Zone,false,0.04321211110523597,82_pickup
83,dropoff,2023,2,35041,10.464274083455889,0,Queens,Elmhurst/Maspeth,Boro Zone,false,0.07598631042357853,83_dropoff
83,dropoff,2023,3,39855,10.593003146862024,0,Queens,Elmhurst/Maspeth,Boro Zone,false,0.07598631042357853,83_dropoff
83,dropoff,2023,4,37779,10.539508671673955,0,Queens,Elmhurst/Maspeth,Boro Zone,false,0.07598631042357853,83_dropoff
83,dropoff,2023,5,40142,10.600178446719438,0,Queens,Elmhurst/Maspeth,Boro Zone,false,0.07598631042357853,83_dropoff
83,dropoff,2024,2,40380,10.606089891866828,1,Queens,Elmhurst/Maspeth,Boro Zone,false,0.07598631042357853,83_dropoff
83,dropoff,2024,3,44457,10.702277708858288,1,Queens,Elmhurst/Maspeth,Boro Zone,false,0.07598631042357853,83_dropoff
83,dropoff,2024,4,41440,10.632001876933364,1,Queens,Elmhurst/Maspeth,Boro Zone,false,0.07598631042357853,83_dropoff
83,dropoff,2024,5,42797,10.664223285655282,1,Queens,Elmhurst/Maspeth,Boro Zone,false,0.07598631042357853,83_dropoff
83,pickup,2023,2,35184,10.468346712794542,0,Queens,Elmhurst/Maspeth,Boro Zone,false,0.06623418491884388,83_pickup
83,pickup,2023,3,39852,10.592927871164747,0,Queens,Elmhurst/Maspeth,Boro Zone,false,0.06623418491884388,83_pickup
83,pickup,2023,4,37634,10.53566317610459,0,Queens,Elmhurst/Maspeth,Boro Zone,false,0.06623418491884388,83_pickup
83,pickup,2023,5,39321,10.579514006287654,0,Queens,Elmhurst/Maspeth,Boro Zone,false,0.06623418491884388,83_pickup
83,pickup,2024,2,39986,10.596284671831778,1,Queens,Elmhurst/Maspeth,Boro Zone,false,0.06623418491884388,83_pickup
83,pickup,2024,3,44623,10.706004700150416,1,Queens,Elmhurst/Maspeth,Boro Zone,false,0.06623418491884388,83_pickup
83,pickup,2024,4,41634,10.636672420127605,1,Queens,Elmhurst/Maspeth,Boro Zone,false,0.06623418491884388,83_pickup
83,pickup,2024,5,43103,10.67134787923793,1,Queens,Elmhurst/Maspeth,Boro Zone,false,0.06623418491884388,83_pickup
84,dropoff,2023,2,6873,8.835355971121606,0,Staten Island,Eltingville/Annadale/Prince's Bay,Boro Zone,false,0.05060240963855422,84_dropoff
84,dropoff,2023,3,8167,9.007856923358275,0,Staten Island,Eltingville/Annadale/Prince's Bay,Boro Zone,false,0.05060240963855422,84_dropoff
84,dropoff,2023,4,7341,8.901230352110781,0,Staten Island,Eltingville/Annadale/Prince's Bay,Boro Zone,false,0.05060240963855422,84_dropoff
84,dropoff,2023,5,8329,9.02749867993534,0,Staten Island,Eltingville/Annadale/Prince's Bay,Boro Zone,false,0.05060240963855422,84_dropoff
84,dropoff,2024,2,7754,8.955964118230874,1,Staten Island,Eltingville/Annadale/Prince's Bay,Boro Zone,false,0.05060240963855422,84_dropoff
84,dropoff,2024,3,8774,9.07954808172616,1,Staten Island,Eltingville/Annadale/Prince's Bay,Boro Zone,false,0.05060240963855422,84_dropoff
84,dropoff,2024,4,7879,8.971956271245688,1,Staten Island,Eltingville/Annadale/Prince's Bay,Boro Zone,false,0.05060240963855422,84_dropoff
84,dropoff,2024,5,8850,9.088172738001974,1,Staten Island,Eltingville/Annadale/Prince's Bay,Boro Zone,false,0.05060240963855422,84_dropoff
84,pickup,2023,2,7073,8.86403999703599,0,Staten Island,Eltingville/Annadale/Prince's Bay,Boro Zone,false,0.02264475444295815,84_pickup
84,pickup,2023,3,7990,8.98594603876032,0,Staten Island,Eltingville/Annadale/Prince's Bay,Boro Zone,false,0.02264475444295815,84_pickup
84,pickup,2023,4,7770,8.958025443361693,0,Staten Island,Eltingville/Annadale/Prince's Bay,Boro Zone,false,0.02264475444295815,84_pickup
84,pickup,2023,5,8565,9.05543941075822,0,Staten Island,Eltingville/Annadale/Prince's Bay,Boro Zone,false,0.02264475444295815,84_pickup
84,pickup,2024,2,8089,8.998260393017953,1,Staten Island,Eltingville/Annadale/Prince's Bay,Boro Zone,false,0.02264475444295815,84_pickup
84,pickup,2024,3,8992,9.104090572133472,1,Staten Island,Eltingville/Annadale/Prince's Bay,Boro Zone,false,0.02264475444295815,84_pickup
84,pickup,2024,4,8368,9.032170186304704,1,Staten Island,Eltingville/Annadale/Prince's Bay,Boro Zone,false,0.02264475444295815,84_pickup
84,pickup,2024,5,9194,9.126306376366173,1,Staten Island,Eltingville/Annadale/Prince's Bay,Boro Zone,false,0.02264475444295815,84_pickup
85,dropoff,2023,2,53001,10.87806606028079,0,Brooklyn,Erasmus,Boro Zone,false,0.06270735700487695,85_dropoff
85,dropoff,2023,3,61869,11.032774525472156,0,Brooklyn,Erasmus,Boro Zone,false,0.06270735700487695,85_dropoff
85,dropoff,2023,4,57459,10.95882692897077,0,Brooklyn,Erasmus,Boro Zone,false,0.06270735700487695,85_dropoff
85,dropoff,2023,5,58553,10.977687605971129,0,Brooklyn,Erasmus,Boro Zone,false,0.06270735700487695,85_dropoff
85,dropoff,2024,2,59652,10.996282955882673,1,Brooklyn,Erasmus,Boro Zone,false,0.06270735700487695,85_dropoff
85,dropoff,2024,3,68360,11.132543137229527,1,Brooklyn,Erasmus,Boro Zone,false,0.06270735700487695,85_dropoff
85,dropoff,2024,4,60398,11.008711270791892,1,Brooklyn,Erasmus,Boro Zone,false,0.06270735700487695,85_dropoff
85,dropoff,2024,5,63108,11.052602823377345,1,Brooklyn,Erasmus,Boro Zone,false,0.06270735700487695,85_dropoff
85,pickup,2023,2,52560,10.869710653158492,0,Brooklyn,Erasmus,Boro Zone,false,0.04359686190446906,85_pickup
85,pickup,2023,3,61449,11.025962841468765,0,Brooklyn,Erasmus,Boro Zone,false,0.04359686190446906,85_pickup
85,pickup,2023,4,56227,10.937152347559921,0,Brooklyn,Erasmus,Boro Zone,false,0.04359686190446906,85_pickup
85,pickup,2023,5,57418,10.958113121999125,0,Brooklyn,Erasmus,Boro Zone,false,0.04359686190446906,85_pickup
85,pickup,2024,2,59683,10.996802501710759,1,Brooklyn,Erasmus,Boro Zone,false,0.04359686190446906,85_pickup
85,pickup,2024,3,67783,11.124066705025466,1,Brooklyn,Erasmus,Boro Zone,false,0.04359686190446906,85_pickup
85,pickup,2024,4,60006,11.002199836204571,1,Brooklyn,Erasmus,Boro Zone,false,0.04359686190446906,85_pickup
85,pickup,2024,5,63884,11.0648242177762,1,Brooklyn,Erasmus,Boro Zone,false,0.04359686190446906,85_pickup
86,dropoff,2023,2,27285,10.214092379620332,0,Queens,Far Rockaway,Boro Zone,false,0.01842722123509931,86_dropoff
86,dropoff,2023,3,33685,10.42480791339476,0,Queens,Far Rockaway,Boro Zone,false,0.01842722123509931,86_dropoff
86,dropoff,2023,4,28616,10.261721280938854,0,Queens,Far Rockaway,Boro Zone,false,0.01842722123509931,86_dropoff
86,dropoff,2023,5,30291,10.31860591767243,0,Queens,Far Rockaway,Boro Zone,false,0.01842722123509931,86_dropoff
86,dropoff,2024,2,32951,10.402776888483789,1,Queens,Far Rockaway,Boro Zone,false,0.01842722123509931,86_dropoff
86,dropoff,2024,3,37931,10.543523998690803,1,Queens,Far Rockaway,Boro Zone,false,0.01842722123509931,86_dropoff
86,dropoff,2024,4,33536,10.420374767680714,1,Queens,Far Rockaway,Boro Zone,false,0.01842722123509931,86_dropoff
86,dropoff,2024,5,34645,10.452908694061481,1,Queens,Far Rockaway,Boro Zone,false,0.01842722123509931,86_dropoff
86,pickup,2023,2,33538,10.420434403307056,0,Queens,Far Rockaway,Boro Zone,false,0.011793020457280385,86_pickup
86,pickup,2023,3,40650,10.612754114975957,0,Queens,Far Rockaway,Boro Zone,false,0.011793020457280385,86_pickup
86,pickup,2023,4,34284,10.442434052018774,0,Queens,Far Rockaway,Boro Zone,false,0.011793020457280385,86_pickup
86,pickup,2023,5,36953,10.51740211387893,0,Queens,Far Rockaway,Boro Zone,false,0.011793020457280385,86_pickup
86,pickup,2024,2,40443,10.607648854359173,1,Queens,Far Rockaway,Boro Zone,false,0.011793020457280385,86_pickup
86,pickup,2024,3,45518,10.725863131103859,1,Queens,Far Rockaway,Boro Zone,false,0.011793020457280385,86_pickup
86,pickup,2024,4,40621,10.612040453245921,1,Queens,Far Rockaway,Boro Zone,false,0.011793020457280385,86_pickup
86,pickup,2024,5,41866,10.642229320654465,1,Queens,Far Rockaway,Boro Zone,false,0.011793020457280385,86_pickup
87,dropoff,2023,2,109706,11.605559339389321,0,Manhattan,Financial District North,Yellow Zone,true,1.0,87_dropoff
87,dropoff,2023,3,121304,11.706055070480776,0,Manhattan,Financial District North,Yellow Zone,true,1.0,87_dropoff
87,dropoff,2023,4,116896,11.669039929595009,0,Manhattan,Financial District North,Yellow Zone,true,1.0,87_dropoff
87,dropoff,2023,5,121386,11.706730829705469,0,Manhattan,Financial District North,Yellow Zone,true,1.0,87_dropoff
87,dropoff,2024,2,108647,11.595859373706498,1,Manhattan,Financial District North,Yellow Zone,true,1.0,87_dropoff
87,dropoff,2024,3,114959,11.652330822037271,1,Manhattan,Financial District North,Yellow Zone,true,1.0,87_dropoff
87,dropoff,2024,4,111812,11.624574168469136,1,Manhattan,Financial District North,Yellow Zone,true,1.0,87_dropoff
87,dropoff,2024,5,120965,11.703256526537889,1,Manhattan,Financial District North,Yellow Zone,true,1.0,87_dropoff
87,pickup,2023,2,115621,11.658072879621725,0,Manhattan,Financial District North,Yellow Zone,true,1.0,87_pickup
87,pickup,2023,3,129281,11.76974360887352,0,Manhattan,Financial District North,Yellow Zone,true,1.0,87_pickup
87,pickup,2023,4,121329,11.706261143027284,0,Manhattan,Financial District North,Yellow Zone,true,1.0,87_pickup
87,pickup,2023,5,130519,11.779274089016859,0,Manhattan,Financial District North,Yellow Zone,true,1.0,87_pickup
87,pickup,2024,2,115397,11.656133636184425,1,Manhattan,Financial District North,Yellow Zone,true,1.0,87_pickup
87,pickup,2024,3,123070,11.720508578166383,1,Manhattan,Financial District North,Yellow Zone,true,1.0,87_pickup
87,pickup,2024,4,119639,11.692234154300394,1,Manhattan,Financial District North,Yellow Zone,true,1.0,87_pickup
87,pickup,2024,5,131542,11.787081471240286,1,Manhattan,Financial District North,Yellow Zone,true,1.0,87_pickup
88,dropoff,2023,2,41723,10.638807814487269,0,Manhattan,Financial District South,Yellow Zone,true,1.0,88_dropoff
88,dropoff,2023,3,49347,10.806632252740268,0,Manhattan,Financial District South,Yellow Zone,true,1.0,88_dropoff
88,dropoff,2023,4,48105,10.781141400795365,0,Manhattan,Financial District South,Yellow Zone,true,1.0,88_dropoff
88,dropoff,2023,5,52680,10.871991155857218,0,Manhattan,Financial District South,Yellow Zone,true,1.0,88_dropoff
88,dropoff,2024,2,46193,10.740583550438735,1,Manhattan,Financial District South,Yellow Zone,true,1.0,88_dropoff
88,dropoff,2024,3,52603,10.870528431319944,1,Manhattan,Financial District South,Yellow Zone,true,1.0,88_dropoff
88,dropoff,2024,4,51241,10.84429527182336,1,Manhattan,Financial District South,Yellow Zone,true,1.0,88_dropoff
88,dropoff,2024,5,55957,10.932338817621135,1,Manhattan,Financial District South,Yellow Zone,true,1.0,88_dropoff
88,pickup,2023,2,44685,10.707393153815492,0,Manhattan,Financial District South,Yellow Zone,true,1.0,88_pickup
88,pickup,2023,3,53399,10.885547298181182,0,Manhattan,Financial District South,Yellow Zone,true,1.0,88_pickup
88,pickup,2023,4,50233,10.824427460224394,0,Manhattan,Financial District South,Yellow Zone,true,1.0,88_pickup
88,pickup,2023,5,55170,10.918174606266476,0,Manhattan,Financial District South,Yellow Zone,true,1.0,88_pickup
88,pickup,2024,2,47980,10.778539536393685,1,Manhattan,Financial District South,Yellow Zone,true,1.0,88_pickup
88,pickup,2024,3,54030,10.897294726838112,1,Manhattan,Financial District South,Yellow Zone,true,1.0,88_pickup
88,pickup,2024,4,51867,10.856438028772885,1,Manhattan,Financial District South,Yellow Zone,true,1.0,88_pickup
88,pickup,2024,5,56324,10.938876011037202,1,Manhattan,Financial District South,Yellow Zone,true,1.0,88_pickup
89,dropoff,2023,2,141347,11.858973138984231,0,Brooklyn,Flatbush/Ditmas Park,Boro Zone,false,0.06916323327447518,89_dropoff
89,dropoff,2023,3,163645,12.005454726453102,0,Brooklyn,Flatbush/Ditmas Park,Boro Zone,false,0.06916323327447518,89_dropoff
89,dropoff,2023,4,152029,11.9318265711041,0,Brooklyn,Flatbush/Ditmas Park,Boro Zone,false,0.06916323327447518,89_dropoff
89,dropoff,2023,5,154619,11.94871930538492,0,Brooklyn,Flatbush/Ditmas Park,Boro Zone,false,0.06916323327447518,89_dropoff
89,dropoff,2024,2,154723,11.949391700364703,1,Brooklyn,Flatbush/Ditmas Park,Boro Zone,false,0.06916323327447518,89_dropoff
89,dropoff,2024,3,181256,12.107665675617291,1,Brooklyn,Flatbush/Ditmas Park,Boro Zone,false,0.06916323327447518,89_dropoff
89,dropoff,2024,4,155407,11.953802760946232,1,Brooklyn,Flatbush/Ditmas Park,Boro Zone,false,0.06916323327447518,89_dropoff
89,dropoff,2024,5,163854,12.006731066401453,1,Brooklyn,Flatbush/Ditmas Park,Boro Zone,false,0.06916323327447518,89_dropoff
89,pickup,2023,2,137567,11.831866350137231,0,Brooklyn,Flatbush/Ditmas Park,Boro Zone,false,0.05812743626421837,89_pickup
89,pickup,2023,3,158943,11.976300926363226,0,Brooklyn,Flatbush/Ditmas Park,Boro Zone,false,0.05812743626421837,89_pickup
89,pickup,2023,4,147891,11.90423079492036,0,Brooklyn,Flatbush/Ditmas Park,Boro Zone,false,0.05812743626421837,89_pickup
89,pickup,2023,5,150516,11.921824669812676,0,Brooklyn,Flatbush/Ditmas Park,Boro Zone,false,0.05812743626421837,89_pickup
89,pickup,2024,2,148438,11.907922641626477,1,Brooklyn,Flatbush/Ditmas Park,Boro Zone,false,0.05812743626421837,89_pickup
89,pickup,2024,3,173588,12.06443995439522,1,Brooklyn,Flatbush/Ditmas Park,Boro Zone,false,0.05812743626421837,89_pickup
89,pickup,2024,4,149855,11.917423438888187,1,Brooklyn,Flatbush/Ditmas Park,Boro Zone,false,0.05812743626421837,89_pickup
89,pickup,2024,5,157852,11.969413164162443,1,Brooklyn,Flatbush/Ditmas Park,Boro Zone,false,0.05812743626421837,89_pickup
90,dropoff,2023,2,114941,11.652174232215291,0,Manhattan,Flatiron,Yellow Zone,true,1.0,90_dropoff
90,dropoff,2023,3,124160,11.729326335417046,0,Manhattan,Flatiron,Yellow Zone,true,1.0,90_dropoff
90,dropoff,2023,4,118325,11.681190354774449,0,Manhattan,Flatiron,Yellow Zone,true,1.0,90_dropoff
90,dropoff,2023,5,113461,11.639214444520547,0,Manhattan,Flatiron,Yellow Zone,true,1.0,90_dropoff
90,dropoff,2024,2,119159,11.688214014714127,1,Manhattan,Flatiron,Yellow Zone,true,1.0,90_dropoff
90,dropoff,2024,3,125760,11.742130607663034,1,Manhattan,Flatiron,Yellow Zone,true,1.0,90_dropoff
90,dropoff,2024,4,115519,11.65719029757949,1,Manhattan,Flatiron,Yellow Zone,true,1.0,90_dropoff
90,dropoff,2024,5,116497,11.665620800583365,1,Manhattan,Flatiron,Yellow Zone,true,1.0,90_dropoff
90,pickup,2023,2,131990,11.790481441123001,0,Manhattan,Flatiron,Yellow Zone,true,1.0,90_pickup
90,pickup,2023,3,143503,11.874111219886633,0,Manhattan,Flatiron,Yellow Zone,true,1.0,90_pickup
90,pickup,2023,4,137726,11.833021483160445,0,Manhattan,Flatiron,Yellow Zone,true,1.0,90_pickup
90,pickup,2023,5,135064,11.81350401915703,0,Manhattan,Flatiron,Yellow Zone,true,1.0,90_pickup
90,pickup,2024,2,136262,11.822334782041752,1,Manhattan,Flatiron,Yellow Zone,true,1.0,90_pickup
90,pickup,2024,3,144584,11.881615932515475,1,Manhattan,Flatiron,Yellow Zone,true,1.0,90_pickup
