zone,direction,year,month,n_trips,Borough,zone_name,crz_zone,charged_share
215,pickup,2025,6,523,Queens,South Jamaica,false,0.3075
216,dropoff,2024,2,2451,Queens,South Ozone Park,false,0.0687
216,dropoff,2024,3,2830,Queens,South Ozone Park,false,0.0687
216,dropoff,2024,4,3013,Queens,South Ozone Park,false,0.0687
216,dropoff,2024,5,3367,Queens,South Ozone Park,false,0.0687
216,dropoff,2024,6,3571,Queens,South Ozone Park,false,0.0687
216,dropoff,2025,2,2306,Queens,South Ozone Park,false,0.0687
216,dropoff,2025,3,3269,Queens,South Ozone Park,false,0.0687
216,dropoff,2025,4,3249,Queens,South Ozone Park,false,0.0687
216,dropoff,2025,5,3762,Queens,South Ozone Park,false,0.0687
216,dropoff,2025,6,3762,Queens,South Ozone Park,false,0.0687
216,pickup,2024,2,549,Queens,South Ozone Park,false,0.1005
216,pickup,2024,3,786,Queens,South Ozone Park,false,0.1005
216,pickup,2024,4,872,Queens,South Ozone Park,false,0.1005
216,pickup,2024,5,952,Queens,South Ozone Park,false,0.1005
216,pickup,2024,6,1000,Queens,South Ozone Park,false,0.1005
216,pickup,2025,2,911,Queens,South Ozone Park,false,0.1005
216,pickup,2025,3,1266,Queens,South Ozone Park,false,0.1005
216,pickup,2025,4,1399,Queens,South Ozone Park,false,0.1005
216,pickup,2025,5,1663,Queens,South Ozone Park,false,0.1005
216,pickup,2025,6,1406,Queens,South Ozone Park,false,0.1005
217,dropoff,2024,2,1197,Brooklyn,South Williamsburg,false,0.5102
217,dropoff,2024,3,1166,Brooklyn,South Williamsburg,false,0.5102
217,dropoff,2024,4,916,Brooklyn,South Williamsburg,false,0.5102
217,dropoff,2024,5,1327,Brooklyn,South Williamsburg,false,0.5102
217,dropoff,2024,6,1041,Brooklyn,South Williamsburg,false,0.5102
217,dropoff,2025,2,1115,Brooklyn,South Williamsburg,false,0.5102
217,dropoff,2025,3,1242,Brooklyn,South Williamsburg,false,0.5102
217,dropoff,2025,4,1046,Brooklyn,South Williamsburg,false,0.5102
217,dropoff,2025,5,1365,Brooklyn,South Williamsburg,false,0.5102
217,dropoff,2025,6,1107,Brooklyn,South Williamsburg,false,0.5102
217,pickup,2024,2,102,Brooklyn,South Williamsburg,false,0.2355
217,pickup,2024,3,119,Brooklyn,South Williamsburg,false,0.2355
217,pickup,2024,4,112,Brooklyn,South Williamsburg,false,0.2355
217,pickup,2024,5,131,Brooklyn,South Williamsburg,false,0.2355
217,pickup,2024,6,122,Brooklyn,South Williamsburg,false,0.2355
217,pickup,2025,2,131,Brooklyn,South Williamsburg,false,0.2355
217,pickup,2025,3,139,Brooklyn,South Williamsburg,false,0.2355
217,pickup,2025,4,116,Brooklyn,South Williamsburg,false,0.2355
217,pickup,2025,5,155,Brooklyn,South Williamsburg,false,0.2355
217,pickup,2025,6,162,Brooklyn,South Williamsburg,false,0.2355
218,dropoff,2024,2,667,Queens,Springfield Gardens North,false,0.0539
218,dropoff,2024,3,789,Queens,Springfield Gardens North,false,0.0539
218,dropoff,2024,4,805,Queens,Springfield Gardens North,false,0.0539
218,dropoff,2024,5,879,Queens,Springfield Gardens North,false,0.0539
218,dropoff,2024,6,809,Queens,Springfield Gardens North,false,0.0539
218,dropoff,2025,2,659,Queens,Springfield Gardens North,false,0.0539
218,dropoff,2025,3,890,Queens,Springfield Gardens North,false,0.0539
218,dropoff,2025,4,814,Queens,Springfield Gardens North,false,0.0539
218,dropoff,2025,5,1005,Queens,Springfield Gardens North,false,0.0539
218,dropoff,2025,6,1056,Queens,Springfield Gardens North,false,0.0539
218,pickup,2024,2,295,Queens,Springfield Gardens North,false,0.1276
218,pickup,2024,3,404,Queens,Springfield Gardens North,false,0.1276
218,pickup,2024,4,355,Queens,Springfield Gardens North,false,0.1276
218,pickup,2024,5,346,Queens,Springfield Gardens North,false,0.1276
218,pickup,2024,6,285,Queens,Springfield Gardens North,false,0.1276
218,pickup,2025,2,259,Queens,Springfield Gardens North,false,0.1276
218,pickup,2025,3,342,Queens,Springfield Gardens North,false,0.1276
218,pickup,2025,4,325,Queens,Springfield Gardens North,false,0.1276
218,pickup,2025,5,278,Queens,Springfield Gardens North,false,0.1276
218,pickup,2025,6,327,Queens,Springfield Gardens North,false,0.1276
219,dropoff,2024,2,1097,Queens,Springfield Gardens South,false,0.0484
219,dropoff,2024,3,1304,Queens,Springfield Gardens South,false,0.0484
219,dropoff,2024,4,1402,Queens,Springfield Gardens South,false,0.0484
219,dropoff,2024,5,1373,Queens,Springfield Gardens South,false,0.0484
219,dropoff,2024,6,1415,Queens,Springfield Gardens South,false,0.0484
219,dropoff,2025,2,988,Queens,Springfield Gardens South,false,0.0484
219,dropoff,2025,3,1294,Queens,Springfield Gardens South,false,0.0484
219,dropoff,2025,4,1288,Queens,Springfield Gardens South,false,0.0484
219,dropoff,2025,5,1549,Queens,Springfield Gardens South,false,0.0484
219,dropoff,2025,6,1536,Queens,Springfield Gardens South,false,0.0484
219,pickup,2024,2,400,Queens,Springfield Gardens South,false,0.2609
219,pickup,2024,3,466,Queens,Springfield Gardens South,false,0.2609
219,pickup,2024,4,438,Queens,Springfield Gardens South,false,0.2609
219,pickup,2024,5,454,Queens,Springfield Gardens South,false,0.2609
219,pickup,2024,6,434,Queens,Springfield Gardens South,false,0.2609
219,pickup,2025,2,426,Queens,Springfield Gardens South,false,0.2609
219,pickup,2025,3,515,Queens,Springfield Gardens South,false,0.2609
219,pickup,2025,4,453,Queens,Springfield Gardens South,false,0.2609
219,pickup,2025,5,540,Queens,Springfield Gardens South,false,0.2609
219,pickup,2025,6,560,Queens,Springfield Gardens South,false,0.2609
220,dropoff,2024,2,1071,Bronx,Spuyten Duyvil/Kingsbridge,false,0.323
220,dropoff,2024,3,1188,Bronx,Spuyten Duyvil/Kingsbridge,false,0.323
220,dropoff,2024,4,1179,Bronx,Spuyten Duyvil/Kingsbridge,false,0.323
220,dropoff,2024,5,1223,Bronx,Spuyten Duyvil/Kingsbridge,false,0.323
220,dropoff,2024,6,1048,Bronx,Spuyten Duyvil/Kingsbridge,false,0.323
220,dropoff,2025,2,992,Bronx,Spuyten Duyvil/Kingsbridge,false,0.323
220,dropoff,2025,3,1188,Bronx,Spuyten Duyvil/Kingsbridge,false,0.323
220,dropoff,2025,4,1203,Bronx,Spuyten Duyvil/Kingsbridge,false,0.323
220,dropoff,2025,5,1317,Bronx,Spuyten Duyvil/Kingsbridge,false,0.323
220,dropoff,2025,6,1157,Bronx,Spuyten Duyvil/Kingsbridge,false,0.323
220,pickup,2024,2,100,Bronx,Spuyten Duyvil/Kingsbridge,false,0.2417
220,pickup,2024,3,144,Bronx,Spuyten Duyvil/Kingsbridge,false,0.2417
220,pickup,2024,4,172,Bronx,Spuyten Duyvil/Kingsbridge,false,0.2417
220,pickup,2024,5,152,Bronx,Spuyten Duyvil/Kingsbridge,false,0.2417
220,pickup,2024,6,127,Bronx,Spuyten Duyvil/Kingsbridge,false,0.2417
220,pickup,2025,2,157,Bronx,Spuyten Duyvil/Kingsbridge,false,0.2417
220,pickup,2025,3,180,Bronx,Spuyten Duyvil/Kingsbridge,false,0.2417
220,pickup,2025,4,210,Bronx,Spuyten Duyvil/Kingsbridge,false,0.2417
220,pickup,2025,5,181,Bronx,Spuyten Duyvil/Kingsbridge,false,0.2417
220,pickup,2025,6,204,Bronx,Spuyten Duyvil/Kingsbridge,false,0.2417
221,dropoff,2024,2,37,Staten Island,Stapleton,false,0.2579
221,dropoff,2024,3,63,Staten Island,Stapleton,false,0.2579
221,dropoff,2024,4,55,Staten Island,Stapleton,false,0.2579
221,dropoff,2024,5,89,Staten Island,Stapleton,false,0.2579
221,dropoff,2024,6,74,Staten Island,Stapleton,false,0.2579
221,dropoff,2025,2,39,Staten Island,Stapleton,false,0.2579
221,dropoff,2025,3,63,Staten Island,Stapleton,false,0.2579
221,dropoff,2025,4,60,Staten Island,Stapleton,false,0.2579
221,dropoff,2025,5,82,Staten Island,Stapleton,false,0.2579
221,dropoff,2025,6,65,Staten Island,Stapleton,false,0.2579
221,pickup,2024,2,1,Staten Island,Stapleton,false,0.2381
221,pickup,2024,3,4,Staten Island,Stapleton,false,0.2381
221,pickup,2024,5,10,Staten Island,Stapleton,false,0.2381
221,pickup,2024,6,6,Staten Island,Stapleton,false,0.2381
221,pickup,2025,2,1,Staten Island,Stapleton,false,0.2381
221,pickup,2025,3,3,Staten Island,Stapleton,false,0.2381
221,pickup,2025,4,8,Staten Island,Stapleton,false,0.2381
221,pickup,2025,5,4,Staten Island,Stapleton,false,0.2381
221,pickup,2025,6,3,Staten Island,Stapleton,false,0.2381
222,dropoff,2024,2,367,Brooklyn,Starrett City,false,0.1252
222,dropoff,2024,3,427,Brooklyn,Starrett City,false,0.1252
222,dropoff,2024,4,460,Brooklyn,Starrett City,false,0.1252
222,dropoff,2024,5,526,Brooklyn,Starrett City,false,0.1252
222,dropoff,2024,6,456,Brooklyn,Starrett City,false,0.1252
222,dropoff,2025,2,425,Brooklyn,Starrett City,false,0.1252
222,dropoff,2025,3,513,Brooklyn,Starrett City,false,0.1252
222,dropoff,2025,4,524,Brooklyn,Starrett City,false,0.1252
222,dropoff,2025,5,509,Brooklyn,Starrett City,false,0.1252
222,dropoff,2025,6,585,Brooklyn,Starrett City,false,0.1252
222,pickup,2024,2,298,Brooklyn,Starrett City,false,0.1762
222,pickup,2024,3,350,Brooklyn,Starrett City,false,0.1762
222,pickup,2024,4,363,Brooklyn,Starrett City,false,0.1762
222,pickup,2024,5,457,Brooklyn,Starrett City,false,0.1762
222,pickup,2024,6,354,Brooklyn,Starrett City,false,0.1762
222,pickup,2025,2,355,Brooklyn,Starrett City,false,0.1762
222,pickup,2025,3,404,Brooklyn,Starrett City,false,0.1762
222,pickup,2025,4,411,Brooklyn,Starrett City,false,0.1762
222,pickup,2025,5,411,Brooklyn,Starrett City,false,0.1762
222,pickup,2025,6,456,Brooklyn,Starrett City,false,0.1762
223,dropoff,2024,2,3284,Queens,Steinway,false,0.3705
223,dropoff,2024,3,3921,Queens,Steinway,false,0.3705
223,dropoff,2024,4,3673,Queens,Steinway,false,0.3705
223,dropoff,2024,5,3665,Queens,Steinway,false,0.3705
223,dropoff,2024,6,3431,Queens,Steinway,false,0.3705
223,dropoff,2025,2,2910,Queens,Steinway,false,0.3705
223,dropoff,2025,3,3725,Queens,Steinway,false,0.3705
223,dropoff,2025,4,3252,Queens,Steinway,false,0.3705
223,dropoff,2025,5,3903,Queens,Steinway,false,0.3705
223,dropoff,2025,6,3409,Queens,Steinway,false,0.3705
223,pickup,2024,2,476,Queens,Steinway,false,0.1716
223,pickup,2024,3,602,Queens,Steinway,false,0.1716
223,pickup,2024,4,581,Queens,Steinway,false,0.1716
223,pickup,2024,5,679,Queens,Steinway,false,0.1716
223,pickup,2024,6,599,Queens,Steinway,false,0.1716
223,pickup,2025,2,510,Queens,Steinway,false,0.1716
223,pickup,2025,3,708,Queens,Steinway,false,0.1716
223,pickup,2025,4,616,Queens,Steinway,false,0.1716
223,pickup,2025,5,740,Queens,Steinway,false,0.1716
223,pickup,2025,6,778,Queens,Steinway,false,0.1716
224,dropoff,2024,2,11250,Manhattan,Stuy Town/Peter Cooper Village,true,1.0
224,dropoff,2024,3,12479,Manhattan,Stuy Town/Peter Cooper Village,true,1.0
224,dropoff,2024,4,11589,Manhattan,Stuy Town/Peter Cooper Village,true,1.0
224,dropoff,2024,5,12458,Manhattan,Stuy Town/Peter Cooper Village,true,1.0
224,dropoff,2024,6,11745,Manhattan,Stuy Town/Peter Cooper Village,true,1.0
224,dropoff,2025,2,10651,Manhattan,Stuy Town/Peter Cooper Village,true,1.0
224,dropoff,2025,3,12561,Manhattan,Stuy Town/Peter Cooper Village,true,1.0
224,dropoff,2025,4,11552,Manhattan,Stuy Town/Peter Cooper Village,true,1.0
224,dropoff,2025,5,12151,Manhattan,Stuy Town/Peter Cooper Village,true,1.0
224,dropoff,2025,6,11098,Manhattan,Stuy Town/Peter Cooper Village,true,1.0
224,pickup,2024,2,2945,Manhattan,Stuy Town/Peter Cooper Village,true,1.0
224,pickup,2024,3,3354,Manhattan,Stuy Town/Peter Cooper Village,true,1.0
224,pickup,2024,4,3022,Manhattan,Stuy Town/Peter Cooper Village,true,1.0
224,pickup,2024,5,3353,Manhattan,Stuy Town/Peter Cooper Village,true,1.0
224,pickup,2024,6,3406,Manhattan,Stuy Town/Peter Cooper Village,true,1.0
224,pickup,2025,2,2766,Manhattan,Stuy Town/Peter Cooper Village,true,1.0
224,pickup,2025,3,3097,Manhattan,Stuy Town/Peter Cooper Village,true,1.0
224,pickup,2025,4,2910,Manhattan,Stuy Town/Peter Cooper Village,true,1.0
224,pickup,2025,5,3187,Manhattan,Stuy Town/Peter Cooper Village,true,1.0
224,pickup,2025,6,3020,Manhattan,Stuy Town/Peter Cooper Village,true,1.0
225,dropoff,2024,2,2233,Brooklyn,Stuyvesant Heights,false,0.3615
225,dropoff,2024,3,2553,Brooklyn,Stuyvesant Heights,false,0.3615
225,dropoff,2024,4,2471,Brooklyn,Stuyvesant Heights,false,0.3615
225,dropoff,2024,5,2683,Brooklyn,Stuyvesant Heights,false,0.3615
225,dropoff,2024,6,2612,Brooklyn,Stuyvesant Heights,false,0.3615
225,dropoff,2025,2,2201,Brooklyn,Stuyvesant Heights,false,0.3615
225,dropoff,2025,3,2611,Brooklyn,Stuyvesant Heights,false,0.3615
225,dropoff,2025,4,2610,Brooklyn,Stuyvesant Heights,false,0.3615
225,dropoff,2025,5,3112,Brooklyn,Stuyvesant Heights,false,0.3615
225,dropoff,2025,6,2996,Brooklyn,Stuyvesant Heights,false,0.3615
225,pickup,2024,2,439,Brooklyn,Stuyvesant Heights,false,0.1538
225,pickup,2024,3,562,Brooklyn,Stuyvesant Heights,false,0.1538
225,pickup,2024,4,573,Brooklyn,Stuyvesant Heights,false,0.1538
225,pickup,2024,5,621,Brooklyn,Stuyvesant Heights,false,0.1538
225,pickup,2024,6,633,Brooklyn,Stuyvesant Heights,false,0.1538
225,pickup,2025,2,537,Brooklyn,Stuyvesant Heights,false,0.1538
225,pickup,2025,3,698,Brooklyn,Stuyvesant Heights,false,0.1538
225,pickup,2025,4,733,Brooklyn,Stuyvesant Heights,false,0.1538
225,pickup,2025,5,767,Brooklyn,Stuyvesant Heights,false,0.1538
225,pickup,2025,6,811,Brooklyn,Stuyvesant Heights,false,0.1538
226,dropoff,2024,2,4234,Queens,Sunnyside,false,0.4001
226,dropoff,2024,3,5296,Queens,Sunnyside,false,0.4001
226,dropoff,2024,4,4831,Queens,Sunnyside,false,0.4001
226,dropoff,2024,5,4910,Queens,Sunnyside,false,0.4001
226,dropoff,2024,6,4591,Queens,Sunnyside,false,0.4001
226,dropoff,2025,2,3844,Queens,Sunnyside,false,0.4001
226,dropoff,2025,3,4744,Queens,Sunnyside,false,0.4001
226,dropoff,2025,4,4405,Queens,Sunnyside,false,0.4001
226,dropoff,2025,5,4954,Queens,Sunnyside,false,0.4001
226,dropoff,2025,6,4642,Queens,Sunnyside,false,0.4001
226,pickup,2024,2,1796,Queens,Sunnyside,false,0.1822
226,pickup,2024,3,2267,Queens,Sunnyside,false,0.1822
226,pickup,2024,4,2115,Queens,Sunnyside,false,0.1822
226,pickup,2024,5,2230,Queens,Sunnyside,false,0.1822
226,pickup,2024,6,1964,Queens,Sunnyside,false,0.1822
226,pickup,2025,2,1785,Queens,Sunnyside,false,0.1822
226,pickup,2025,3,2328,Queens,Sunnyside,false,0.1822
226,pickup,2025,4,2332,Queens,Sunnyside,false,0.1822
226,pickup,2025,5,2707,Queens,Sunnyside,false,0.1822
226,pickup,2025,6,2783,Queens,Sunnyside,false,0.1822
227,dropoff,2024,2,426,Brooklyn,Sunset Park East,false,0.3297
227,dropoff,2024,3,529,Brooklyn,Sunset Park East,false,0.3297
227,dropoff,2024,4,513,Brooklyn,Sunset Park East,false,0.3297
227,dropoff,2024,5,619,Brooklyn,Sunset Park East,false,0.3297
227,dropoff,2024,6,497,Brooklyn,Sunset Park East,false,0.3297
227,dropoff,2025,2,463,Brooklyn,Sunset Park East,false,0.3297
227,dropoff,2025,3,537,Brooklyn,Sunset Park East,false,0.3297
227,dropoff,2025,4,494,Brooklyn,Sunset Park East,false,0.3297
227,dropoff,2025,5,593,Brooklyn,Sunset Park East,false,0.3297
227,dropoff,2025,6,620,Brooklyn,Sunset Park East,false,0.3297
227,pickup,2024,2,76,Brooklyn,Sunset Park East,false,0.1473
227,pickup,2024,3,127,Brooklyn,Sunset Park East,false,0.1473
227,pickup,2024,4,107,Brooklyn,Sunset Park East,false,0.1473
227,pickup,2024,5,104,Brooklyn,Sunset Park East,false,0.1473
227,pickup,2024,6,95,Brooklyn,Sunset Park East,false,0.1473
227,pickup,2025,2,143,Brooklyn,Sunset Park East,false,0.1473
227,pickup,2025,3,131,Brooklyn,Sunset Park East,false,0.1473
227,pickup,2025,4,150,Brooklyn,Sunset Park East,false,0.1473
227,pickup,2025,5,160,Brooklyn,Sunset Park East,false,0.1473
227,pickup,2025,6,170,Brooklyn,Sunset Park East,false,0.1473
228,dropoff,2024,2,1206,Brooklyn,Sunset Park West,false,0.4171
228,dropoff,2024,3,1323,Brooklyn,Sunset Park West,false,0.4171
228,dropoff,2024,4,1381,Brooklyn,Sunset Park West,false,0.4171
228,dropoff,2024,5,1422,Brooklyn,Sunset Park West,false,0.4171
228,dropoff,2024,6,1503,Brooklyn,Sunset Park West,false,0.4171
228,dropoff,2025,2,1173,Brooklyn,Sunset Park West,false,0.4171
228,dropoff,2025,3,1445,Brooklyn,Sunset Park West,false,0.4171
228,dropoff,2025,4,1342,Brooklyn,Sunset Park West,false,0.4171
228,dropoff,2025,5,1590,Brooklyn,Sunset Park West,false,0.4171
228,dropoff,2025,6,1614,Brooklyn,Sunset Park West,false,0.4171
228,pickup,2024,2,165,Brooklyn,Sunset Park West,false,0.1208
228,pickup,2024,3,241,Brooklyn,Sunset Park West,false,0.1208
228,pickup,2024,4,235,Brooklyn,Sunset Park West,false,0.1208
228,pickup,2024,5,225,Brooklyn,Sunset Park West,false,0.1208
228,pickup,2024,6,218,Brooklyn,Sunset Park West,false,0.1208
228,pickup,2025,2,222,Brooklyn,Sunset Park West,false,0.1208
228,pickup,2025,3,244,Brooklyn,Sunset Park West,false,0.1208
228,pickup,2025,4,277,Brooklyn,Sunset Park West,false,0.1208
228,pickup,2025,5,326,Brooklyn,Sunset Park West,false,0.1208
228,pickup,2025,6,349,Brooklyn,Sunset Park West,false,0.1208
229,dropoff,2024,2,60648,Manhattan,Sutton Place/Turtle Bay North,true,1.0
229,dropoff,2024,3,67170,Manhattan,Sutton Place/Turtle Bay North,true,1.0
229,dropoff,2024,4,65889,Manhattan,Sutton Place/Turtle Bay North,true,1.0
229,dropoff,2024,5,69163,Manhattan,Sutton Place/Turtle Bay North,true,1.0
229,dropoff,2024,6,64829,Manhattan,Sutton Place/Turtle Bay North,true,1.0
229,dropoff,2025,2,58770,Manhattan,Sutton Place/Turtle Bay North,true,1.0
229,dropoff,2025,3,67813,Manhattan,Sutton Place/Turtle Bay North,true,1.0
229,dropoff,2025,4,65937,Manhattan,Sutton Place/Turtle Bay North,true,1.0
229,dropoff,2025,5,68426,Manhattan,Sutton Place/Turtle Bay North,true,1.0
229,dropoff,2025,6,60999,Manhattan,Sutton Place/Turtle Bay North,true,1.0
229,pickup,2024,2,52012,Manhattan,Sutton Place/Turtle Bay North,true,1.0
229,pickup,2024,3,58317,Manhattan,Sutton Place/Turtle Bay North,true,1.0
229,pickup,2024,4,56333,Manhattan,Sutton Place/Turtle Bay North,true,1.0
229,pickup,2024,5,59426,Manhattan,Sutton Place/Turtle Bay North,true,1.0
229,pickup,2024,6,56487,Manhattan,Sutton Place/Turtle Bay North,true,1.0
229,pickup,2025,2,46958,Manhattan,Sutton Place/Turtle Bay North,true,1.0
229,pickup,2025,3,55214,Manhattan,Sutton Place/Turtle Bay North,true,1.0
229,pickup,2025,4,52591,Manhattan,Sutton Place/Turtle Bay North,true,1.0
229,pickup,2025,5,55732,Manhattan,Sutton Place/Turtle Bay North,true,1.0
229,pickup,2025,6,50427,Manhattan,Sutton Place/Turtle Bay North,true,1.0
230,dropoff,2024,2,82881,Manhattan,Times Sq/Theatre District,true,1.0
230,dropoff,2024,3,98753,Manhattan,Times Sq/Theatre District,true,1.0
230,dropoff,2024,4,98308,Manhattan,Times Sq/Theatre District,true,1.0
230,dropoff,2024,5,106009,Manhattan,Times Sq/Theatre District,true,1.0
230,dropoff,2024,6,102440,Manhattan,Times Sq/Theatre District,true,1.0
230,dropoff,2025,2,80373,Manhattan,Times Sq/Theatre District,true,1.0
230,dropoff,2025,3,100732,Manhattan,Times Sq/Theatre District,true,1.0
230,dropoff,2025,4,103087,Manhattan,Times Sq/Theatre District,true,1.0
230,dropoff,2025,5,103145,Manhattan,Times Sq/Theatre District,true,1.0
230,dropoff,2025,6,96481,Manhattan,Times Sq/Theatre District,true,1.0
230,pickup,2024,2,96152,Manhattan,Times Sq/Theatre District,true,1.0
230,pickup,2024,3,111435,Manhattan,Times Sq/Theatre District,true,1.0
230,pickup,2024,4,106614,Manhattan,Times Sq/Theatre District,true,1.0
230,pickup,2024,5,112504,Manhattan,Times Sq/Theatre District,true,1.0
230,pickup,2024,6,107151,Manhattan,Times Sq/Theatre District,true,1.0
230,pickup,2025,2,95928,Manhattan,Times Sq/Theatre District,true,1.0
230,pickup,2025,3,116477,Manhattan,Times Sq/Theatre District,true,1.0
230,pickup,2025,4,116638,Manhattan,Times Sq/Theatre District,true,1.0
230,pickup,2025,5,112801,Manhattan,Times Sq/Theatre District,true,1.0
230,pickup,2025,6,101753,Manhattan,Times Sq/Theatre District,true,1.0
231,dropoff,2024,2,44150,Manhattan,TriBeCa/Civic Center,true,1.0
231,dropoff,2024,3,47873,Manhattan,TriBeCa/Civic Center,true,1.0
231,dropoff,2024,4,48146,Manhattan,TriBeCa/Civic Center,true,1.0
231,dropoff,2024,5,51566,Manhattan,TriBeCa/Civic Center,true,1.0
231,dropoff,2024,6,48629,Manhattan,TriBeCa/Civic Center,true,1.0
231,dropoff,2025,2,43855,Manhattan,TriBeCa/Civic Center,true,1.0
231,dropoff,2025,3,50709,Manhattan,TriBeCa/Civic Center,true,1.0
231,dropoff,2025,4,50253,Manhattan,TriBeCa/Civic Center,true,1.0
231,dropoff,2025,5,53845,Manhattan,TriBeCa/Civic Center,true,1.0
231,dropoff,2025,6,47975,Manhattan,TriBeCa/Civic Center,true,1.0
231,pickup,2024,2,36394,Manhattan,TriBeCa/Civic Center,true,1.0
231,pickup,2024,3,40093,Manhattan,TriBeCa/Civic Center,true,1.0
231,pickup,2024,4,41274,Manhattan,TriBeCa/Civic Center,true,1.0
231,pickup,2024,5,44238,Manhattan,TriBeCa/Civic Center,true,1.0
231,pickup,2024,6,41990,Manhattan,TriBeCa/Civic Center,true,1.0
231,pickup,2025,2,35646,Manhattan,TriBeCa/Civic Center,true,1.0
231,pickup,2025,3,41134,Manhattan,TriBeCa/Civic Center,true,1.0
231,pickup,2025,4,41906,Manhattan,TriBeCa/Civic Center,true,1.0
231,pickup,2025,5,45086,Manhattan,TriBeCa/Civic Center,true,1.0
231,pickup,2025,6,40110,Manhattan,TriBeCa/Civic Center,true,1.0
232,dropoff,2024,2,13056,Manhattan,Two Bridges/Seward Park,true,1.0
232,dropoff,2024,3,13598,Manhattan,Two Bridges/Seward Park,true,1.0
232,dropoff,2024,4,13423,Manhattan,Two Bridges/Seward Park,true,1.0
232,dropoff,2024,5,13448,Manhattan,Two Bridges/Seward Park,true,1.0
232,dropoff,2024,6,13114,Manhattan,Two Bridges/Seward Park,true,1.0
232,dropoff,2025,2,11982,Manhattan,Two Bridges/Seward Park,true,1.0
232,dropoff,2025,3,13612,Manhattan,Two Bridges/Seward Park,true,1.0
232,dropoff,2025,4,13057,Manhattan,Two Bridges/Seward Park,true,1.0
232,dropoff,2025,5,14130,Manhattan,Two Bridges/Seward Park,true,1.0
232,dropoff,2025,6,12791,Manhattan,Two Bridges/Seward Park,true,1.0
232,pickup,2024,2,2981,Manhattan,Two Bridges/Seward Park,true,1.0
232,pickup,2024,3,3143,Manhattan,Two Bridges/Seward Park,true,1.0
232,pickup,2024,4,3350,Manhattan,Two Bridges/Seward Park,true,1.0
232,pickup,2024,5,3189,Manhattan,Two Bridges/Seward Park,true,1.0
232,pickup,2024,6,3164,Manhattan,Two Bridges/Seward Park,true,1.0
232,pickup,2025,2,2631,Manhattan,Two Bridges/Seward Park,true,1.0
232,pickup,2025,3,3098,Manhattan,Two Bridges/Seward Park,true,1.0
232,pickup,2025,4,3132,Manhattan,Two Bridges/Seward Park,true,1.0
232,pickup,2025,5,3602,Manhattan,Two Bridges/Seward Park,true,1.0
232,pickup,2025,6,3561,Manhattan,Two Bridges/Seward Park,true,1.0
233,dropoff,2024,2,42401,Manhattan,UN/Turtle Bay South,true,1.0
233,dropoff,2024,3,50333,Manhattan,UN/Turtle Bay South,true,1.0
233,dropoff,2024,4,46509,Manhattan,UN/Turtle Bay South,true,1.0
233,dropoff,2024,5,49419,Manhattan,UN/Turtle Bay South,true,1.0
233,dropoff,2024,6,47818,Manhattan,UN/Turtle Bay South,true,1.0
233,dropoff,2025,2,39147,Manhattan,UN/Turtle Bay South,true,1.0
233,dropoff,2025,3,48918,Manhattan,UN/Turtle Bay South,true,1.0
233,dropoff,2025,4,45379,Manhattan,UN/Turtle Bay South,true,1.0
233,dropoff,2025,5,46344,Manhattan,UN/Turtle Bay South,true,1.0
233,dropoff,2025,6,43956,Manhattan,UN/Turtle Bay South,true,1.0
233,pickup,2024,2,31934,Manhattan,UN/Turtle Bay South,true,1.0
233,pickup,2024,3,39269,Manhattan,UN/Turtle Bay South,true,1.0
233,pickup,2024,4,36535,Manhattan,UN/Turtle Bay South,true,1.0
233,pickup,2024,5,38796,Manhattan,UN/Turtle Bay South,true,1.0
233,pickup,2024,6,37992,Manhattan,UN/Turtle Bay South,true,1.0
233,pickup,2025,2,28134,Manhattan,UN/Turtle Bay South,true,1.0
233,pickup,2025,3,36095,Manhattan,UN/Turtle Bay South,true,1.0
233,pickup,2025,4,33115,Manhattan,UN/Turtle Bay South,true,1.0
233,pickup,2025,5,34320,Manhattan,UN/Turtle Bay South,true,1.0
233,pickup,2025,6,32976,Manhattan,UN/Turtle Bay South,true,1.0
234,dropoff,2024,2,68898,Manhattan,Union Sq,true,1.0
234,dropoff,2024,3,74555,Manhattan,Union Sq,true,1.0
234,dropoff,2024,4,72565,Manhattan,Union Sq,true,1.0
234,dropoff,2024,5,76530,Manhattan,Union Sq,true,1.0
234,dropoff,2024,6,73888,Manhattan,Union Sq,true,1.0
234,dropoff,2025,2,70482,Manhattan,Union Sq,true,1.0
234,dropoff,2025,3,79620,Manhattan,Union Sq,true,1.0
234,dropoff,2025,4,78020,Manhattan,Union Sq,true,1.0
234,dropoff,2025,5,79726,Manhattan,Union Sq,true,1.0
234,dropoff,2025,6,73943,Manhattan,Union Sq,true,1.0
234,pickup,2024,2,78657,Manhattan,Union Sq,true,1.0
234,pickup,2024,3,84479,Manhattan,Union Sq,true,1.0
234,pickup,2024,4,81743,Manhattan,Union Sq,true,1.0
234,pickup,2024,5,86318,Manhattan,Union Sq,true,1.0
234,pickup,2024,6,83308,Manhattan,Union Sq,true,1.0
234,pickup,2025,2,79718,Manhattan,Union Sq,true,1.0
234,pickup,2025,3,90901,Manhattan,Union Sq,true,1.0
234,pickup,2025,4,88016,Manhattan,Union Sq,true,1.0
234,pickup,2025,5,89810,Manhattan,Union Sq,true,1.0
234,pickup,2025,6,82947,Manhattan,Union Sq,true,1.0
